Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
42201395,"Sorcery of Thorns (Sorcery of Thorns, #1)",Margaret  Rogerson,"Rogerson, Margaret",,1481497618,9781481497619,2,4.06,Margaret K. McElderry Books,Hardcover,456,2019,2019,6/14/2021,6/13/2021,2021,2021 (#12),read,,,,1,0
57605091,All Rhodes Lead Here,Mariana Zapata,"Zapata, Mariana",,,,4,4.32,,Kindle Edition,572,2021,2021,6/13/2022,12/20/2021,2022,2022 (#38),read,,,,1,0
37683751,From Lukov with Love,Mariana Zapata,"Zapata, Mariana",,,,5,4.26,Mariana Zapata,Paperback,493,2018,2018,11/18/2021,11/14/2021,2021,2021 (#24),read,,,,1,0
29367958,The Wall of Winnipeg and Me,Mariana Zapata,"Zapata, Mariana",,,,3,4.23,,Kindle Edition,475,2016,2016,12/5/2021,12/3/2021,2021,2021 (#30),read,,,,1,0
14290364,"Champion (Legend, #3)",Marie Lu,"Lu, Marie",,0399256776,9780399256776,3,4.32,Putnam Juvenile,Hardcover,369,2013,2013,8/25/2017,7/12/2017,2017,2017 (#48),read,,,,1,0
9275658,"Legend (Legend, #1)",Marie Lu,"Lu, Marie",,,,3,4.16,Putnam Juvenile,Hardcover,305,2011,2011,6/10/2017,4/23/2016,2017,2017 (#2),read,,,,1,0
13414446,"Prodigy (Legend, #2)",Marie Lu,"Lu, Marie",,0399256768,9780399256769,3,4.23,Putnam Juvenile,Hardcover,371,2013,2013,7/28/2017,7/12/2017,2017,2017 (#47),read,,,,1,0
61796738,"Stars and Smoke (Stars and Smoke, #1)",Marie Lu,"Lu, Marie",,1250852811,9781250852816,0,3.71,Roaring Brook Press,Hardcover,336,2023,2023,,12/7/2022,to-read,to-read (#171),to-read,,,,0,0
20443207,"The Winner's Crime (The Winner's Trilogy, #2)",Marie Rutkoski,"Rutkoski, Marie",,0374384711,9780374384715,2,4.09,Farrar Straus Giroux ,ebook,416,2015,2015,1/21/2017,12/7/2016,2017,2017 (#7),read,,,,1,0
16069030,"The Winner's Curse (The Winner's Trilogy, #1)",Marie Rutkoski,"Rutkoski, Marie",,0374384681,9780374384685,3,3.95,Farrar Straus Giroux ,ebook,355,2014,2014,12/7/2016,4/23/2016,2016,2016 (#13),read,,,,2,0
20443235,"The Winner's Kiss (The Winner's Trilogy, #3)",Marie Rutkoski,"Rutkoski, Marie",,0374384738,9780374384739,4,4.21," Farrar, Straus and Giroux ",Hardcover,486,2016,2016,7/8/2017,1/21/2017,2017,2017 (#18),read,,,,1,0
17373145,"Gloss (Gloss, #1)",Marilyn Kaye,"Kaye, Marilyn",,1447223977,9781447223979,1,3.61,Pan Macmillan Childrens,Paperback,394,2013,2013,,7/30/2016,owned,owned (#28),read,,,,1,0
62205160,"Ruthless Villains (Ruthless Villains, #1)",Marion Blackwood,"Blackwood, Marion",,,9789198802313,0,3.52,Black Dagger Publishing,Paperback,305,2022,,,1/24/2023,to-read,to-read (#181),to-read,,,,0,0
11235712,"Cinder (The Lunar Chronicles, #1)",Marissa Meyer,"Meyer, Marissa",,0312641893,9780312641894,3,4.13,Feiwel & Friends,Hardcover,390,2012,2012,7/26/2016,4/23/2016,2016,2016 (#2),read,,,,1,0
13206828,"Cress (The Lunar Chronicles, #3)",Marissa Meyer,"Meyer, Marissa",,0312642970,9780312642976,5,4.41,Feiwel & Friends,Hardcover,552,2014,2014,10/26/2016,10/25/2016,2016,2016 (#55),read,,,,1,0
59251223,"Cursed (Gilded, #2)",Marissa Meyer,"Meyer, Marissa",,,,0,4.03,Feiwel & Friends,Hardcover,485,2022,2022,,11/11/2022,to-read,to-read (#151),to-read,,,,0,0
22489107,"Fairest (The Lunar Chronicles, #3.5)",Marissa Meyer,"Meyer, Marissa",,1250060559,9781250060556,4,3.96,Feiwel & Friends,Hardcover,272,2015,2015,11/1/2016,11/1/2016,2016,2016 (#56),read,,,,1,0
56614597,"Gilded (Gilded, #1)",Marissa Meyer,"Meyer, Marissa",,1250618843,9781250618849,4,3.9,Feiwel and Friends,Hardcover,502,2021,2021,11/24/2022,11/21/2022,"2022, owned","2022 (#103), owned (#2)",read,,,,1,0
18584855,Heartless,Marissa Meyer,"Meyer, Marissa",,1250044650,9781250044655,5,4.09,Feiwel & Friends,Hardcover,453,2016,2016,1/27/2017,11/22/2016,"2017, owned","2017 (#6), owned (#22)",read,,,,1,1
28421168,"Renegades (Renegades, #1)",Marissa Meyer,"Meyer, Marissa",,1250044669,9781250044662,0,4.14,Feiwel & Friends,Hardcover,552,2017,2017,8/31/2018,3/3/2017,"2018, owned","2018 (#17), owned (#60)",read,,,,1,0
13206760,"Scarlet (The Lunar Chronicles, #2)",Marissa Meyer,"Meyer, Marissa",,0312642962,9780312642969,5,4.25,Feiwel & Friends,Hardcover,454,2013,2013,9/11/2016,8/30/2016,2016,2016 (#49),read,,,,1,0
13206900,"Winter (The Lunar Chronicles, #4)",Marissa Meyer,"Meyer, Marissa",,0312642989,9780312642983,5,4.43,Feiwel & Friends,Hardcover,832,2015,2015,12/8/2016,11/24/2016,"2016, owned","2016 (#60), owned (#29)",read,,,,1,1
19063,The Book Thief,Markus Zusak,"Zusak, Markus",,,,0,4.39,Alfred A. Knopf,Hardcover,592,2006,2005,,1/26/2023,to-read,to-read (#186),to-read,,,,0,0
39832183,The Guernsey Literary and Potato Peel Pie Society,Mary Ann Shaffer,"Shaffer, Mary Ann",Annie Barrows,1984801813,9781984801814,0,4.19,Dial Press Trade Paperback,Paperback,291,2018,2008,,10/11/2022,to-read,to-read (#96),to-read,,,,0,0
35796008,"Dance of Thieves (Dance of Thieves, #1)",Mary E. Pearson,"Pearson, Mary E.",,1250159016,9781250159014,0,4.17,Henry Holt and Co. (BYR),Hardcover,512,2018,2018,,11/8/2021,to-read,to-read (#10),to-read,,,,0,0
16429619,"The Kiss of Deception (The Remnant Chronicles, #1)",Mary E. Pearson,"Pearson, Mary E.",,,,0,3.94,Henry Holt,Kindle Edition,492,2014,2014,,11/10/2021,to-read,to-read (#17),to-read,,,,0,0
24485589,Hunted,Meagan Spooner,"Spooner, Meagan",,,,3,3.88,HarperTeen,Kindle Edition,384,2017,2017,7/12/2017,1/20/2017,2017,2017 (#17),read,,,,1,0
54304105,Milk Fed,Melissa Broder,"Broder, Melissa",,1982142499,9781982142490,0,3.58,Scribner,Hardcover,304,2021,2021,,1/26/2023,to-read,to-read (#194),to-read,,,,0,0
29868735,"Burning Bright (The Extraordinaries, #1)",Melissa McShane,"McShane, Melissa",,,9781620074008,0,4.01,Curiosity Quills Press,ebook,318,2016,2016,,11/6/2022,to-read,to-read (#113),to-read,,,,0,0
35397790,Archer's Voice,Mia Sheridan,"Sheridan, Mia",,1538727358,9781538727355,4,4.26,Forever,Paperback,388,2018,2014,2/9/2022,12/3/2021,2022,2022 (#16),read,,,,1,0
49203397,These Violent Delights,Micah Nemerever,"Nemerever, Micah",,0062963635,9780062963635,0,4,Harper,Hardcover,460,2020,2020,,11/17/2022,to-read,to-read (#162),to-read,,,,0,0
54814676,Crying in H Mart,Michelle Zauner,"Zauner, Michelle",,0525657746,9780525657743,0,4.28,Knopf,Hardcover,256,2021,2021,,7/26/2022,to-read,to-read (#74),to-read,,,,0,0
50736031,Breasts and Eggs,Mieko Kawakami,"Kawakami, Mieko","Sam Bett, David  Boyd",1609455878,9781609455873,0,3.86,Europa Editions,Hardcover,430,2020,2019,,8/14/2023,to-read,to-read (#226),to-read,,,,0,0
34051011,Pachinko,Min Jin Lee,"Lee, Min Jin",,,,0,4.33,Grand Central Publishing,Kindle Edition,496,2017,2017,,10/11/2022,to-read,to-read (#91),to-read,,,,0,0
36429207,"Blade & Rose (Blade and Rose, #1)",Miranda Honfleur,"Honfleur, Miranda",,0999485415,9780999485415,0,3.93,Miranda Honfleur Author,Paperback,678,2017,2017,,11/6/2022,to-read,to-read (#109),to-read,,,,0,0
40026665,No Man Can Tame (Dark-Elves of Nightbloom #1),Miranda Honfleur,"Honfleur, Miranda",,1949932028,9781949932027,0,3.84,Miranda Honfleur,ebook,357,2018,2018,,11/6/2022,to-read,to-read (#112),to-read,,,,0,0
54633167,Lonely Castle in the Mirror,Mizuki Tsujimura,"Tsujimura, Mizuki",,0857527274,9780857527271,0,4.29,Doubleday,Hardcover,355,2021,2017,,8/14/2023,to-read,to-read (#230),to-read,,,,0,0
42815544,Bunny,Mona Awad,"Awad, Mona",,0525559736,9780525559733,0,3.54,Viking,Hardcover,307,2019,2019,,10/9/2022,to-read,to-read (#87),to-read,,,,0,0
60877616,"Really Good, Actually",Monica Heisey,"Heisey, Monica",,0063235412,9780063235410,0,3.17,William Morrow,Hardcover,384,2023,2023,,12/13/2022,to-read,to-read (#173),to-read,,,,0,0
22544764,Uprooted,Naomi Novik,"Novik, Naomi",,0804179034,9780804179034,0,4.04,Del Rey,Hardcover,438,2015,2015,,1/20/2023,dnf,dnf (#8),dnf,,,,0,0
53487148,A Thousand Ships,Natalie Haynes,"Haynes, Natalie",,0063065398,9780063065390,0,4.08,Harper,Hardcover,368,2021,2019,,10/11/2022,to-read,to-read (#92),to-read,,,,0,0
17346553,"The Unwanted Wife (Unwanted, #1)",Natasha Anders,"Anders, Natasha",,1477868062,9781477868065,2,3.8,Montlake Romance,Kindle Edition,247,2014,2012,4/23/2022,4/23/2022,2022,2022 (#34),read,,,,1,0
31451203,Carnivalesque,Neil Jordan,"Jordan, Neil",,1632868148,9781632868145,0,2.58,Bloomsbury USA,Hardcover,288,2017,2017,,3/26/2023,"dnf, owned","dnf (#9), owned (#74)",dnf,,,,0,0
35545737,A Walk to Remember,Nicholas Sparks,"Sparks, Nicholas",,,,2,4.19,Grand Central Publishing ,Kindle Edition,215,2017,1999,,5/6/2021,2021,2021 (#1),read,,,,1,0
18692431,"Everything, Everything",Nicola Yoon,"Yoon, Nicola",David  Yoon,0553496646,9780553496642,2,3.98,Delacorte Books for Young Readers,Hardcover,312,2015,2015,5/27/2017,2/20/2017,2017,2017 (#28),read,,,,1,0
50729853,Watch Over Me,Nina LaCour,"LaCour, Nina",,0593108973,9780593108970,0,3.86,Dutton Books for Young Readers,Hardcover,272,2020,2020,,7/6/2022,to-read,to-read (#57),to-read,,,,0,0
41951626,"Crier's War (Crier's War, #1)",Nina Varela,"Varela, Nina",,0062823965,9780062823960,0,4.14,Quill Tree Books,ebook,464,2019,2019,,7/6/2022,to-read,to-read (#56),to-read,,,,0,0
55196813,"The Maid (Molly the Maid, #1)",Nita Prose,"Prose, Nita",,,,0,3.79,Ballantine Books,Hardcover,304,2022,2022,,6/20/2022,to-read,to-read (#51),to-read,,,,0,0
41880609,On Earth We're Briefly Gorgeous,Ocean Vuong,"Vuong, Ocean",,0525562028,9780525562023,0,4.05,Penguin Press,Hardcover,246,2019,2019,,10/6/2022,to-read,to-read (#85),to-read,,,,0,0
54208009,Alone With You in the Ether,Olivie Blake,"Blake, Olivie",,,,0,3.89,,Kindle Edition,248,2020,2020,,5/15/2022,to-read,to-read (#41),to-read,,,,0,0
57912066,"The Atlas Paradox (The Atlas, #2)",Olivie Blake,"Blake, Olivie",,,,0,3.61,Tor Books,Kindle Edition,397,2022,2022,,11/5/2022,to-read,to-read (#104),to-read,,,,0,0
50520939,"The Atlas Six (The Atlas, #1)",Olivie Blake,"Blake, Olivie",,,,0,3.64,,Kindle Edition,556,2020,2020,,10/17/2022,to-read,to-read (#101),to-read,,,,0,0
59058504,"The Atlas Six (The Atlas, #1)",Olivie Blake,"Blake, Olivie",,1250854512,9781250854513,0,3.64,Tor Books,Hardcover,375,2022,2020,,7/12/2022,to-read,to-read (#61),to-read,,,,0,0
194746,No Longer Human,Osamu Dazai,"Dazai, Osamu",Donald Keene,,,0,4.02,New Directions,Paperback,177,1958,1948,,4/28/2023,to-read,to-read (#212),to-read,,,,0,0
5297,The Picture of Dorian Gray,Oscar Wilde,"Wilde, Oscar",Jeffrey Eugenides,,,0,4.12,Random House: Modern Library,Paperback,272,2004,1890,,8/30/2020,,,read,,,,1,0
44279110,My Year of Rest and Relaxation,Ottessa Moshfegh,"Moshfegh, Ottessa",,0525522131,9780525522133,0,3.66,Penguin Books,Paperback,289,2019,2018,,1/26/2023,to-read,to-read (#182),to-read,,,,0,0
51416396,"Sea of Ruin (Sea of Ruin, #1)",Pam Godwin,"Godwin, Pam",,,,0,3.97,"Heartbound Media, Inc.",Kindle Edition,467,2020,2020,,11/6/2022,to-read,to-read (#117),to-read,,,,0,0
49354511,The Dictionary of Lost Words,Pip Williams,"Williams, Pip",,1925972593,9781925972597,0,4.04,Affirm Press,Paperback,384,2021,2020,,4/19/2023,to-read,to-read (#204),to-read,,,,0,0
59939633,"The Night & Its Moon (The Night & Its Moon, #1)",Piper C.J.,"C.J., Piper",,,9798985454406,0,3.51,"Fawn Storytelling, L.L.C.",Paperback,540,2022,2022,,7/16/2022,to-read,to-read (#69),to-read,,,,0,0
39028290,"Shoot the Messenger (Messenger Chronicles, #1)",Pippa DaCosta,"DaCosta, Pippa",,0995711321,9780995711327,0,3.93,Crazy Ace Publishing,Paperback,322,2018,2018,,11/6/2022,to-read,to-read (#124),to-read,,,,0,0
57945316,Babel,R.F. Kuang,"Kuang, R.F.",,0063021420,9780063021426,0,4.23,Harper Voyager,Hardcover,544,2022,2022,,5/28/2022,"to-read, owned","to-read (#45), owned (#90)",to-read,,,,0,0
45857086,"The Burning God (The Poppy War, #3)",R.F. Kuang,"Kuang, R.F.",,0008339147,9780008339142,5,4.32,Harper Voyager,Hardcover,622,2020,2020,9/20/2023,7/15/2022,"owned, 2023, favorite","owned (#92), 2023 (#25), favorite (#16)",read,,,,1,0
41118857,"The Dragon Republic (The Poppy War, #2)",R.F. Kuang,"Kuang, R.F.",,,,5,4.39,Harper Voyager,Hardcover,658,2019,2019,9/11/2023,7/12/2022,"2023, favorite, owned","2023 (#22), favorite (#15), owned (#96)",read,,,,1,0
55927316,"The Drowning Faith (The Poppy War, #2.5)",R.F. Kuang,"Kuang, R.F.",,,,4,4.53,,ebook,15,2020,2020,9/13/2023,4/11/2023,2023,2023 (#23),read,,,,1,0
35068705,"The Poppy War (The Poppy War, #1)",R.F. Kuang,"Kuang, R.F.",,0062662597,9780062662590,5,4.17,Harper Voyager,ebook,545,2018,2018,10/7/2022,7/15/2022,"2022, favorite","2022 (#81), favorite (#7)",read,,,,1,0
59357120,Yellowface,R.F. Kuang,"Kuang, R.F.",,000853277X,9780008532772,0,3.89,The Borough Press,Hardcover,329,2023,2023,,12/13/2022,"to-read, owned","to-read (#175), owned (#85)",to-read,,,,0,0
28441644,Obsessed,R.J. Lewis,"Lewis, R.J.",,,,1,3.77,,Kindle Edition,261,2016,2016,9/15/2017,9/15/2017,2017,2017 (#52),read,,,,1,0
57282218,"Lore Olympus: Volume One (Lore Olympus, #1)",Rachel  Smythe,"Smythe, Rachel",,0593160290,9780593160299,0,4.3,Del Rey,Hardcover,384,2021,2021,,10/11/2022,to-read,to-read (#89),to-read,,,,0,0
53382168,The Ex Talk,Rachel Lynn Solomon,"Solomon, Rachel Lynn",,0593200128,9780593200124,1,3.71,Berkley,Paperback,338,2021,2021,7/25/2022,11/18/2021,2022,2022 (#57),read,,,,1,0
15745753,Eleanor & Park,Rainbow Rowell,"Rowell, Rainbow",,1250012570,9781250012579,2,3.95,St. Martin's Press,Hardcover,328,2013,2012,,4/23/2016,,,read,,,,1,0
56483061,"Gild (The Plated Prisoner, #1)",Raven Kennedy,"Kennedy, Raven",,,,2,3.61,Raven Kennedy,Kindle Edition,402,2020,2020,8/16/2022,2/26/2022,2022,2022 (#62),read,,,,1,0
57214537,"Gleam (The Plated Prisoner, #3)",Raven Kennedy,"Kennedy, Raven",,,,4,4.41,Raven Kennedy,Kindle Edition,613,2021,2021,9/2/2022,8/19/2022,2022,2022 (#65),read,,,,1,0
56530123,"Glint (The Plated Prisoner, #2)",Raven Kennedy,"Kennedy, Raven",,,,3,4.18,Raven Kennedy,Kindle Edition,479,2021,2021,9/1/2022,8/16/2022,2022,2022 (#64),read,,,,1,0
58159316,"Glow (The Plated Prisoner, #4)",Raven Kennedy,"Kennedy, Raven",,,,2,4.21,Raven Kennedy,Kindle Edition,705,2022,2022,9/21/2022,8/19/2022,2022,2022 (#69),read,,,,1,0
61314205,"Gold (The Plated Prisoner, #5)",Raven Kennedy,"Kennedy, Raven",,,,0,4.43,,Kindle Edition,0,2023,2023,,2/25/2023,to-read,to-read (#200),to-read,,,,0,0
60784546,"Divine Rivals (Letters of Enchantment, #1)",Rebecca   Ross,"Ross, Rebecca",,1250857430,9781250857439,0,4.26,Wednesday Books,Hardcover,368,2023,2023,,8/14/2023,to-read,to-read (#231),to-read,,,,0,0
61053829,I Have Some Questions for You,Rebecca Makkai,"Makkai, Rebecca",,0593490142,9780593490143,0,3.65,Viking,Hardcover,438,2023,2023,,4/19/2023,to-read,to-read (#205),to-read,,,,0,0
61431922,"Fourth Wing (The Empyrean, #1)",Rebecca Yarros,"Yarros, Rebecca",,1649374046,9781649374042,4,4.65,"Entangled Publishing, LLC (Red Tower Books)",Hardcover,528,2023,2023,7/6/2023,7/3/2023,"owned, 2023","owned (#78), 2023 (#24)",read,,,,1,0
90202302,"Iron Flame (The Empyrean, #2)",Rebecca Yarros,"Yarros, Rebecca",,1649374178,9781649374172,0,4.55,Entangled: Red Tower Books,Hardcover,623,2023,2023,,7/6/2023,to-read,to-read (#221),to-read,,,,0,0
28668275,"The Mirror & the Maze (The Wrath and the Dawn, #1.5)",Renée Ahdieh,"Ahdieh, Renée",,,,1,3.77,G.P. Putnam's Sons Books for Young Readers,Kindle Edition,13,2016,2016,6/2/2021,6/2/2021,2021,2021 (#10),read,,,,1,0
23308084,"The Rose & the Dagger (The Wrath and the Dawn, #2)",Renée Ahdieh,"Ahdieh, Renée",,0399171622,9780399171628,3,4.05,G.P. Putnam's Sons Books for Young Readers,Hardcover,416,2016,2016,6/1/2021,5/31/2021,2021,2021 (#9),read,,,,1,0
18798983,"The Wrath and the Dawn (The Wrath and the Dawn, #1)",Renée Ahdieh,"Ahdieh, Renée",,0399171614,9780399171611,3,4.06,G.P. Putnam's Sons Books for Young Readers,Hardcover,416,2015,2015,5/31/2021,5/22/2017,2021,2021 (#8),read,,,,1,0
12365189,"Adrian's Lost Chapter (Bloodlines, #0.5)",Richelle Mead,"Mead, Richelle",,,,5,4.02,,ebook,8,2011,2011,,1/5/2020,,,read,,,,1,0
5996153,"Blood Promise (Vampire Academy, #4)",Richelle Mead,"Mead, Richelle",,1595141987,9781595141989,4,4.31,Razorbill,Hardcover,503,2009,2009,,4/23/2016,,,read,,,,1,0
8709527,"Bloodlines (Bloodlines, #1)",Richelle Mead,"Mead, Richelle",,1595143173,9781595143174,4,4.2,Razorbill,Hardcover,432,2011,2011,,4/23/2016,2016,2016 (#12),read,,,,1,0
2282133,"Frostbite (Vampire Academy, #2)",Richelle Mead,"Mead, Richelle",,,,5,4.26,Razorbill,Paperback,327,2008,2008,,4/23/2016,,,read,,,,1,0
6527740,"Last Sacrifice (Vampire Academy, #6)",Richelle Mead,"Mead, Richelle",,1595143068,9781595143068,4,4.37,Razorbill,Hardcover,594,2010,2010,,4/23/2016,,,read,,,,1,0
2802316,"Shadow Kiss (Vampire Academy, #3)",Richelle Mead,"Mead, Richelle",,1595141979,9781595141972,5,4.34,Razorbill,Paperback,443,2008,2008,,4/23/2016,,,read,,,,1,0
8709524,"Silver Shadows (Bloodlines, #5)",Richelle Mead,"Mead, Richelle",,1595143211,9781595143211,4,4.34,Razorbill,Hardcover,380,2014,2014,,4/23/2016,2016,2016 (#5),read,,,,1,0
6479259,"Spirit Bound (Vampire Academy, #5)",Richelle Mead,"Mead, Richelle",,1595142509,9781595142504,4,4.33,Razorbill,Hardcover,489,2010,2010,,4/23/2016,,,read,,,,1,0
9833184,"The Fiery Heart (Bloodlines, #4)",Richelle Mead,"Mead, Richelle",,1595143203,9781595143204,4,4.34,Razorbill,Hardcover,420,2013,2013,,4/23/2016,2016,2016 (#15),read,,,,1,0
8709523,"The Golden Lily (Bloodlines, #2)",Richelle Mead,"Mead, Richelle",,1595143181,9781595143181,3,4.31,Razorbill,Hardcover,418,2012,2012,,4/23/2016,,,read,,,,1,0
8709526,"The Indigo Spell (Bloodlines, #3)",Richelle Mead,"Mead, Richelle",,159514319X,9781595143198,4,4.36,Razorbill,Hardcover,401,2013,2013,,4/23/2016,,,read,,,,1,0
8709528,"The Ruby Circle (Bloodlines, #6)",Richelle Mead,"Mead, Richelle",,159514322X,9781595143228,4,4.22,Razorbill,Hardcover,348,2015,2015,,4/23/2016,2016,2016 (#16),read,,,,1,0
18660669,"Vampire Academy (Vampire Academy, #1)",Richelle Mead,"Mead, Richelle",,,,4,4.11,Razorbill,Paperback,332,2013,2007,,4/23/2016,,,read,,,,1,0
41837243,Lock Every Door,Riley Sager,"Sager, Riley",,1524745154,9781524745158,0,3.91,Dutton,ebook,381,2019,2019,,11/17/2022,to-read,to-read (#163),to-read,,,,0,0
24035804,"Storm and Silence (Storm and Silence, #1)",Robert Thier,"Thier, Robert",,3000513515,9783000513510,4,4.49,Robert Thier,ebook,765,2016,2016,11/20/2016,11/15/2016,2016,2016 (#57),read,,,,1,0
39863498,"The Gilded Wolves (The Gilded Wolves, #1)",Roshani Chokshi,"Chokshi, Roshani",,125014454X,9781250144546,0,3.72,Wednesday Books,Hardcover,388,2019,2019,,11/17/2022,to-read,to-read (#165),to-read,,,,0,0
25203675,"The Star-Touched Queen (The Star-Touched Queen, #1)",Roshani Chokshi,"Chokshi, Roshani",,1250085470,9781250085474,0,3.56,St. Martin's Griffin,Hardcover,342,2016,2016,,11/17/2022,to-read,to-read (#161),to-read,,,,0,0
7824322,Between Shades of Gray,Ruta Sepetys,"Sepetys, Ruta",,0399254129,9780399254123,5,4.37,Philomel Books,Hardcover,344,2011,2011,6/25/2022,2/11/2022,2022,2022 (#42),read,,,,1,0
59538702,I Must Betray You,Ruta Sepetys,"Sepetys, Ruta",,,,0,4.42,Hodder Children's Books,Paperback,336,2022,2022,,7/24/2022,to-read,to-read (#72),to-read,,,,0,0
25614492,Salt to the Sea,Ruta Sepetys,"Sepetys, Ruta",,,,0,4.36,Philomel Books,Hardcover,391,2016,2016,,6/22/2022,to-read,to-read (#54),to-read,,,,0,0
30694168,"Shadowsong (Wintersong, #2)",S. Jae-Jones,"Jae-Jones, S.",,1250129133,9781250129130,4,3.56,Wednesday Books,Hardcover,379,2018,2018,3/2/2018,7/12/2017,2018,2018 (#7),read,,,,1,0
24763621,"Wintersong (Wintersong, #1)",S. Jae-Jones,"Jae-Jones, S.",,1250079217,9781250079213,4,3.53,Thomas Dunne Books,Hardcover,436,2017,2017,8/25/2017,7/12/2017,2017,2017 (#43),read,,,,1,0
32718027,"The City of Brass (The Daevabad Trilogy, #1)",S.A. Chakraborty,"Chakraborty, S.A.",,0062678108,9780062678102,0,4.15,Harper Voyager,Hardcover,532,2017,2017,,7/16/2022,to-read,to-read (#65),to-read,,,,0,0
53902073,"The Song of the Marked (Shadows and Crowns, #1)",S.M. Gaither,"Gaither, S.M.",,,,0,3.98,S.M. Gaither,Kindle Edition,437,2020,2020,,11/7/2022,to-read,to-read (#145),to-read,,,,0,0
60521937,"A Dowry of Blood (A Dowry of Blood, #1)",S.T. Gibson,"Gibson, S.T.",,0316501077,9780316501071,0,4.03,Redhook,Hardcover,292,2022,2021,,10/17/2022,to-read,to-read (#102),to-read,,,,0,0
56666839,"A Dowry of Blood (A Dowry of Blood, #1)",S.T. Gibson,"Gibson, S.T.",,1916366937,9781916366930,0,4.03,Nyx Publishing,Paperback,248,2021,2021,,9/30/2022,to-read,to-read (#83),to-read,,,,0,0
27774758,"An Ember in the Ashes (An Ember in the Ashes, #1)",Sabaa Tahir,"Tahir, Sabaa",,,,0,4.26,Razorbill,Paperback,446,2016,2015,,2/26/2022,to-read,to-read (#30),to-read,,,,0,0
25883848,The Hating Game,Sally  Thorne,"Thorne, Sally",,,,3,3.91,William Morrow Paperbacks,ebook,387,2016,2016,5/6/2021,5/6/2021,2021,2021 (#2),read,,,,1,0
56597885,"Beautiful World, Where Are You",Sally Rooney,"Rooney, Sally",,0374602603,9780374602604,0,3.54,"Farrar, Straus and Giroux",Hardcover,356,2021,2021,,12/21/2021,to-read,to-read (#24),to-read,,,,0,0
32187419,Conversations with Friends,Sally Rooney,"Rooney, Sally",,0451499077,,0,3.77,Hogarth,Kindle Edition,304,2017,2017,,5/28/2022,to-read,to-read (#46),to-read,,,,0,0
41057294,Normal People,Sally Rooney,"Rooney, Sally",,1984822179,9781984822178,0,3.81,Hogarth,Hardcover,273,2019,2018,,11/8/2021,to-read,to-read (#14),to-read,,,,0,0
40381319,"The Priory of the Orange Tree (The Roots of Chaos, #1)",Samantha    Shannon,"Shannon, Samantha",,,,0,4.22,Bloomsbury Publishing,Hardcover,827,2019,2019,,7/12/2022,to-read,to-read (#60),to-read,,,,0,0
57328663,The Shadow Reader (Shadow Reader #1),Sandy Williams,"Williams, Sandy",,1937007014,9781937007010,0,3.75,Ace Books,Mass Market Paperback,307,2011,2011,,11/6/2022,to-read,to-read (#126),to-read,,,,0,0
28512486,"Frost Like Night (Snow Like Ashes, #3)",Sara Raasch,"Raasch, Sara",,0062286986,9780062286987,4,3.95,Balzer + Bray,Hardcover,488,2016,2016,11/30/2016,11/22/2016,2016,2016 (#59),read,,,,1,0
17404295,"Ice Like Fire (Snow Like Ashes, #2)",Sara Raasch,"Raasch, Sara",,0062286951,9780062286956,1,3.74,Balzer + Bray,Hardcover,483,2015,2015,11/22/2016,10/20/2016,2016,2016 (#53),read,,,,1,0
17399160,"Snow Like Ashes (Snow Like Ashes, #1)",Sara Raasch,"Raasch, Sara",,0062286927,9780062286925,4,3.88,Balzer + Bray,Hardcover,422,2014,2014,10/20/2016,4/23/2016,2016,2016 (#32),read,,,,1,0
49758829,You Deserve Each Other,Sarah Hogle,"Hogle, Sarah",,0349424357,9780349424354,1,3.93,Piatkus,Paperback,368,2020,2020,3/14/2022,2/26/2022,2022,2022 (#26),read,,,,1,0
31050237,"A ​Court of Silver Flames (A Court of Thorns and Roses, #4)",Sarah J. Maas,"Maas, Sarah J.",,1526602318,9781526602312,3,4.46,Bloomsbury Publishing,Hardcover,757,2021,2021,7/18/2021,7/12/2017,"2021, owned","2021 (#14), owned (#40)",read,,,,1,0
36048256,"A Court of Frost and Starlight (A Court of Thorns and Roses, #3.1)",Sarah J. Maas,"Maas, Sarah J.",,1408890321,9781408890325,0,3.78,Bloomsbury,Paperback,229,2018,2018,,1/16/2018,"2018, owned","2018 (#18), owned (#33)",read,,,,1,0
17927395,"A Court of Mist and Fury (A Court of Thorns and Roses, #2)",Sarah J. Maas,"Maas, Sarah J.",,,,5,4.64,Bloomsbury USA Childrens,Kindle Edition,626,2016,2016,11/24/2016,9/9/2016,"2016, owned","2016 (#50), owned (#52)",read,,,,1,1
