Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Read Count,Series
62232755,Throne in the Dark ,A.K. Caggiano,"Caggiano, A.K.",,,,0,4.27,,Kindle Edition,459,2022.0,2022.0,,1/15/2023,to-read,to-read (#179),to-read,,0,"Villains & Virtues, #1"
58310153,The High Mountain Court ,A.K. Mulford,"Mulford, A.K.",,,,0,3.74,AK Mulford,Kindle Edition,354,2021.0,2021.0,,11/7/2022,to-read,to-read (#141),to-read,,0,"The Five Crowns of Okrith, #1"
43263361,Crown of Bones ,A.K. Wilder,"Wilder, A.K.",,1640634142,9781640634145.0,0,3.94,Entangled: Teen,Hardcover,400,2021.0,2021.0,,11/6/2022,to-read,to-read (#121),to-read,,0,"Amassia, #1"
38325332,All the Stars and Teeth ,Adalyn  Grace,"Grace, Adalyn",,,,0,3.67,Imprint,Kindle Edition,380,2020.0,2020.0,,11/18/2021,to-read,to-read (#21),to-read,,0,"All the Stars and Teeth, #1"
44012880,Fable ,Adrienne Young,"Young, Adrienne",,,,0,4.04,Wednesday Books,Hardcover,357,2020.0,2020.0,,11/8/2021,to-read,to-read (#13),to-read,,0,"The World of the Narrows, #1"
34726469,Sky in the Deep ,Adrienne Young,"Young, Adrienne",,1250168457,9781250168450.0,0,3.95,Wednesday Books,Hardcover,340,2018.0,2018.0,,10/16/2022,to-read,to-read (#98),to-read,,0,"Sky and Sea, #1"
181133,And Then There Were None,Agatha Christie,"Christie, Agatha",,,,4,4.28,HarperCollins,Mass Market Paperback,250,2003.0,1939.0,3/23/2023,6/21/2022,"2023, owned","2023 (#8), owned (#69)",read,,1,
21074405,Five Little Pigs ,Agatha Christie,"Christie, Agatha",,,,3,4.03,Harper,Paperback,336,2013.0,1942.0,6/29/2022,6/22/2022,"2022, owned","2022 (#43), owned (#63)",read,,1,"Hercule Poirot, #25"
853510,Murder on the Orient Express ,Agatha Christie,"Christie, Agatha",,0007119313,9780007119318.0,0,4.2,HarperCollins,Paperback,274,2007.0,1934.0,,5/28/2022,to-read,to-read (#50),to-read,,0,"Hercule Poirot, #10"
91950,The Myth of Sisyphus,Albert Camus,"Camus, Albert",Justin Obrien,0141182008,9780141182001.0,0,4.18,Penguin Classics,Paperback,192,2013.0,1942.0,,4/28/2023,to-read,to-read (#211),to-read,,0,
49552,The Stranger,Albert Camus,"Camus, Albert",Matthew  Ward,,,0,4.02,Vintage International,Paperback,159,1989.0,1942.0,,4/28/2023,to-read,to-read (#210),to-read,,0,
45300567,The Maidens,Alex Michaelides,"Michaelides, Alex",,1250304458,9781250304452.0,0,3.62,Celadon Books,Hardcover,337,2021.0,2021.0,,10/11/2022,to-read,to-read (#93),to-read,,0,
45360527,The Silent Patient,Alex Michaelides,"Michaelides, Alex",,1409181634,9781409181637.0,3,4.18,Orion Publishing Group,Paperback,342,2020.0,2019.0,4/21/2023,5/15/2022,"2023, owned","2023 (#12), owned (#71)",read,,1,
53375824,Lore,Alexandra Bracken,"Bracken, Alexandra",,1484778200,9781484778203.0,0,3.77,Disney Hyperion,Hardcover,480,2021.0,2021.0,,3/28/2022,to-read,to-read (#36),to-read,,0,
34499221,To Kill a Kingdom ,Alexandra Christo,"Christo, Alexandra",,1250112680,9781250112682.0,0,3.75,Feiwel & Friends,Hardcover,344,2018.0,2018.0,,11/8/2021,to-read,to-read (#11),to-read,,0,"Hundred Kingdoms, #1"
57299301,The North Wind ,Alexandria Warwick,"Warwick, Alexandria",,1733033467,9781733033466.0,0,3.72,Andromeda Press,Hardcover,551,2022.0,2022.0,,11/7/2022,to-read,to-read (#135),to-read,,0,"The Four Winds, #1"
61037051,The Last Daughter ,Alexis L. Menard,"Menard, Alexis L.",,9781958673,9781958673034.0,0,3.73,Midnight Tide Publishing,Paperback,412,2022.0,2022.0,,11/6/2022,to-read,to-read (#127),to-read,,0,"The Last Daughter, #1"
56732449,The Love Hypothesis,Ali Hazelwood,"Hazelwood, Ali",,0593336828,9780593336823.0,3,4.17,Berkley Books,Paperback,383,2021.0,2021.0,12/3/2021,9/16/2021,2021,2021 (#29),read,"3.5 ⭐️<br/>Probably would have been higher had there actually been an I love you scene. Definitely higher. Otherwise it was a cute grump/sunshine and fake dating trope. Didn’t expect the scene with Tom Belton honestly. As cute as it is, I don’t think it’s a reread worthy. Honestly, I found it a bit overhyped.",1,
62337113,The Bookstore Sisters,Alice Hoffman,"Hoffman, Alice",,1662510500,,0,4.05,Amazon Original Stories,Kindle Edition,36,2022.0,2022.0,,11/15/2022,to-read,to-read (#157),to-read,,0,
56060300,Heartstopper: Volume Four ,Alice Oseman,"Oseman, Alice",,1338617567,9781338617566.0,4,4.62,Graphix,Hardcover,384,2022.0,2021.0,7/5/2022,7/5/2022,2022,2022 (#51),read,,1,"Heartstopper, #4"
40495957,Heartstopper: Volume One ,Alice Oseman,"Oseman, Alice",,152722533X,9781527225336.0,4,4.49,Selfpublished,Paperback,288,2018.0,2018.0,7/2/2022,7/2/2022,2022,2022 (#47),read,,1,"Heartstopper, #1"
43449920,Heartstopper: Volume Three ,Alice Oseman,"Oseman, Alice",,,,4,4.59,Hodder Children's Books,Paperback,384,2020.0,2020.0,7/5/2022,7/3/2022,2022,2022 (#50),read,,1,"Heartstopper, #3"
43307358,Heartstopper: Volume Two ,Alice Oseman,"Oseman, Alice",,1444951408,9781444951400.0,4,4.56,Hodder Children's Books,Paperback,320,2019.0,2019.0,7/2/2022,7/2/2022,2022,2022 (#49),read,,1,"Heartstopper, #2"
536,The Lovely Bones,Alice Sebold,"Sebold, Alice",,,,2,3.85,Random House,Paperback,327,2006.0,2002.0,10/5/2022,9/1/2020,"2022, owned","2022 (#80), owned (#67)",read,,1,
49504061,The Once and Future Witches,Alix E. Harrow,"Harrow, Alix E.",,0316422045,9780316422048.0,0,4.05,Redhook,Hardcover,517,2020.0,2020.0,,7/22/2022,to-read,to-read (#71),to-read,,0,
27015399,A Promise of Fire ,Amanda Bouchet,"Bouchet, Amanda",,1492626015,9781492626015.0,0,4.0,Sourcebooks Casablanca,Mass Market Paperback,441,2016.0,2016.0,,11/6/2022,to-read,to-read (#125),to-read,,0,"Kingmaker Chronicles, #1"
59645282,A Promise of Fire ,Amanda Bouchet,"Bouchet, Amanda",,1728251133,9781728251134.0,0,4.0,Sourcebooks Casablanca,Paperback,445,2022.0,2016.0,,11/6/2022,to-read,to-read (#111),to-read,,0,"Kingmaker Chronicles, #1"
30238163,Ace of Shades ,Amanda Foody,"Foody, Amanda",,1335692290,9781335692290.0,0,3.85,Harlequin Teen,Hardcover,411,2018.0,2018.0,,11/15/2022,to-read,to-read (#156),to-read,,0,"The Shadow Game, #1"
58583724,Twisted Games ,Ana Huang,"Huang, Ana",,1087886651,9781087886657.0,3,4.13,Boba Press,Paperback,454,2021.0,2021.0,1/12/2022,12/2/2021,2022,2022 (#5),read,"3 stars. This was definitely not as good as the previous book. It was boring and VERY predictable. I wasn't even shocked when he turned out to be royalty and that the cousin turned out to be a good person. Also, the fact that there wasn't any side plot was disappointing. all in all, it was an unremarkable read. But I'm definitely gonna keep reading the series because I enjoyed the previous book too much to stop.",1,"Twisted, #2"
60224226,Twisted Hate ,Ana Huang,"Huang, Ana",,1735056693,9781735056692.0,3,4.04,Ana Huang,Paperback,504,2022.0,2022.0,1/30/2022,1/12/2022,2022,2022 (#13),read,"3.5 stars. I dont have much to say about this one. It was better than the previous one but no where near as good as the first one. While I wasn't entirely bored with one, I was completely captivated either. I barely even remember the events that has happened. Never the less I'm definitely going to read the last book when it comes out.",1,"Twisted, #3"
61299473,Twisted Lies,Ana Huang,"Huang, Ana",,,,4,4.24,,,352,2022.0,2022.0,7/3/2022,7/2/2022,2022,2022 (#48),read,,1,
57936251,Twisted Love ,Ana Huang,"Huang, Ana",,1087939275,9781087939278.0,5,3.74,Boba Press,Paperback,358,2021.0,2021.0,1/9/2022,12/2/2021,2022,2022 (#4),read,"First 5⭐️ of the year.<br/>I literally devoured this book in a day. I couldn't put it down. Ava was definitely my favorite between her and Alex. Seriously, Ava drama was epic, the whole domestic abuse and gaslighting made this book so thrilling since I did not expect it to be so dark. Honestly, though it was not surprising that his uncle was behind the murder of his family. No one that narcissistic would help their nephew out of goodwill.<br/>P.S. Alex should have has blue or grey eyes. Green is too warm of color for him",1,"Twisted, #1"
53575613,Shattered Kingdom ,Angelina J. Steffort,"Steffort, Angelina J.",,,,0,4.1,MK ,Kindle Edition,472,2020.0,2020.0,,11/6/2022,to-read,to-read (#106),to-read,,0,"Shattered Kingdom, #1"
34530151,The Hate U Give ,Angie Thomas,"Thomas, Angie",,,,4,4.48,Walker Books,Paperback,438,2017.0,2017.0,2/12/2018,2/3/2018,2018,2018 (#5),read,,1,"The Hate U Give, #1"
32075671,The Hate U Give ,Angie Thomas,"Thomas, Angie",,,,0,4.48,Balzer + Bray,Hardcover,454,2017.0,2017.0,,12/5/2017,,,read,,1,"The Hate U Give, #1"
31829155,Red Winter ,Annette Marie,"Marie, Annette",,1988153085,9781988153087.0,0,4.29,Dark Owl Fantasy Inc.,Paperback,346,2016.0,2016.0,,11/6/2022,to-read,to-read (#115),to-read,,0,"Red Winter Trilogy, #1"
18143977,All the Light We Cannot See,Anthony Doerr,"Doerr, Anthony",,1476746583,9781476746586.0,5,4.32,Scribner,Hardcover,531,2014.0,2014.0,3/21/2023,1/20/2018,"2023, owned","2023 (#7), owned (#68)",read,,1,
54359996,King of the Dark ,Ariana Nash,"Nash, Ariana",,,,0,4.03,Crazy Ace Publishing,Kindle Edition,354,2020.0,2020.0,,11/6/2022,to-read,to-read (#116),to-read,,0,The Prince's Assassin #1
930,Memoirs of a Geisha,Arthur Golden,"Golden, Arthur",,0739326228,9780739326220.0,0,4.15,Random House Large Print,Hardcover,434,2005.0,1997.0,,10/11/2022,to-read,to-read (#97),to-read,,0,
50485649,In My Dreams I Hold a Knife,Ashley Winstead,"Winstead, Ashley",,172822988X,9781728229881.0,0,3.88,Sourcebooks Landmark,Hardcover,345,2021.0,2021.0,,5/28/2022,to-read,to-read (#49),to-read,,0,
44163860,Oath Taker ,Audrey  Grey,"Grey, Audrey",,1733747206,,0,3.84,Starfall Press,Kindle Edition,369,2019.0,2019.0,,11/6/2022,to-read,to-read (#110),to-read,,0,"Kingdom of Runes, #1"
18619684,The Time Traveler's Wife,Audrey Niffenegger,"Niffenegger, Audrey",,,9781939126016.0,0,3.99,Zola Books,ebook,537,2013.0,2003.0,,2/26/2022,to-read,to-read (#32),to-read,,0,
75302266,A Study in Drowning,Ava Reid,"Reid, Ava",,0063211505,9780063211506.0,0,4.03,HarperTeen,Hardcover,378,2023.0,2023.0,,10/24/2023,currently-reading,currently-reading (#6),currently-reading,,1,
56978100,The Girl Who Fell Beneath the Sea,Axie Oh,"Oh, Axie",Kuri Huang,1250780861,9781250780867.0,0,4.13,Feiwel & Friends,Hardcover,325,2022.0,2022.0,,11/7/2022,to-read,to-read (#133),to-read,,0,
49228706,I Want to Die But I Want to Eat Tteokpokki,Baek Se-hee,"Se-hee, Baek",Hyacinta Louisa,,9786237351030.0,0,3.38,Penerbit Haru,Paperback,232,2019.0,2018.0,,8/14/2023,to-read,to-read (#225),to-read,,0,
7791997,Crescendo ,Becca Fitzpatrick,"Fitzpatrick, Becca",,1416989439,9781416989431.0,2,3.99,Simon & Schuster,Hardcover,427,2010.0,2010.0,,4/23/2016,,,read,,1,"Hush, Hush, #2"
12751687,Finale ,Becca Fitzpatrick,"Fitzpatrick, Becca",,1442426675,9781442426672.0,2,4.13,Simon & Schuster,Hardcover,466,2012.0,2012.0,,4/23/2016,,,read,,1,"Hush, Hush, #4"
6339664,"Hush, Hush ",Becca Fitzpatrick,"Fitzpatrick, Becca",,1416989412,9781416989417.0,3,3.93,Simon & Schuster,Hardcover,391,2009.0,2009.0,,4/23/2016,,,read,,1,"Hush, Hush, #1"
10637766,Silence ,Becca Fitzpatrick,"Fitzpatrick, Becca",,1442426640,9781442426641.0,2,4.08,Simon & Schuster,Hardcover,440,2011.0,2011.0,,4/23/2016,,,read,,1,"Hush, Hush, #3"
59088365,Honey & Spice,Bolu Babalola,"Babalola, Bolu",,0063141485,9780063141483.0,0,3.93,William Morrow,Hardcover,368,2022.0,2022.0,,2/14/2023,to-read,to-read (#197),to-read,,0,
58065033,Lessons in Chemistry,Bonnie Garmus,"Garmus, Bonnie",,,,0,4.31,Doubleday Books,Hardcover,390,2022.0,2022.0,,12/29/2022,to-read,to-read (#177),to-read,,0,
40864775,Mistborn: The Final Empire ,Brandon Sanderson,"Sanderson, Brandon",,1250318548,9781250318541.0,5,4.47,Tom Doherty Associates,Mass Market Paperback,647,2019.0,2006.0,6/19/2023,12/29/2022,"2023, owned","2023 (#16), owned (#73)",read,,1,"The Mistborn Saga, #1"
9647295,The Way of Kings ,Brandon Sanderson,"Sanderson, Brandon",,0765365278,9780765365279.0,0,4.65,Tom Doherty,Mass Market Paperback,1258,2011.0,2010.0,,10/13/2023,currently-reading,currently-reading (#5),currently-reading,,1,"The Stormlight Archive, #1"
43204703,A Curse So Dark and Lonely ,Brigid Kemmerer,"Kemmerer, Brigid",,1681195089,9781681195087.0,3,3.99,Bloomsbury YA,Hardcover,484,2019.0,2019.0,10/14/2021,9/21/2021,2021,2021 (#17),read,,1,"Cursebreakers, #1"
42952728,A Heart So Fierce and Broken ,Brigid Kemmerer,"Kemmerer, Brigid",,,,4,3.9,Bloomsbury YA,Hardcover,450,2020.0,2020.0,11/8/2021,10/14/2021,2021,2021 (#21),read,,1,"Cursebreakers, #2"
53138253,A Vow So Bold and Deadly ,Brigid Kemmerer,"Kemmerer, Brigid",,1547602589,9781547602582.0,2,3.8,Bloomsbury,Hardcover,408,2021.0,2021.0,11/14/2021,11/8/2021,2021,2021 (#23),read,,1,"Cursebreakers, #3"
60045682,Defend the Dawn ,Brigid Kemmerer,"Kemmerer, Brigid",,,9781547610082.0,0,4.24,Bloomsbury Childrens,ebook,496,2022.0,2022.0,,10/17/2022,to-read,to-read (#100),to-read,,0,"Defy the Night, #2"
50022883,Defy the Night ,Brigid Kemmerer,"Kemmerer, Brigid",,1547604670,9781547604678.0,0,4.17,Bloomsbury YA,ebook,448,2021.0,2021.0,,9/29/2022,to-read,to-read (#82),to-read,,0,"Defy the Night, #1"
51791252,The Vanishing Half,Brit Bennett,"Bennett, Brit",,,,0,4.16,Riverhead Books,Hardcover,343,2020.0,2020.0,,7/26/2022,to-read,to-read (#75),to-read,,0,
23272028,A Study in Charlotte ,Brittany Cavallaro,"Cavallaro, Brittany",,0062398903,9780062398901.0,0,3.76,Katherine Tegen Books,Hardcover,321,2016.0,2016.0,,7/12/2017,dnf,dnf (#1),dnf,,0,"Charlotte Holmes, #1"
62790971,These Gilded Bones May Bloom,C.G. Honer,"Honer, C.G.",,,9798986776200.0,0,4.5,Lance & Letters Press,Hardcover,350,2023.0,,,11/20/2022,to-read,to-read (#167),to-read,,0,
58503332,City of Thorns ,C.N. Crawford,"Crawford, C.N.",,,9798545433506.0,0,3.88, Independently published,Paperback,306,2021.0,2021.0,,11/6/2022,to-read,to-read (#130),to-read,,0,"The Demon Queen Trials, #1"
53414230,Open Water,Caleb Azumah Nelson,"Nelson, Caleb Azumah",,0241448778,9780241448779.0,0,4.07,VIKIN,Hardcover,145,2021.0,2021.0,,8/14/2023,to-read,to-read (#229),to-read,,0,
52617662,Children of Fallen Gods ,Carissa Broadbent,"Broadbent, Carissa",,,,5,4.23,,Kindle Edition,636,2021.0,2021.0,11/27/2022,11/9/2022,"2022, favorite","2022 (#104), favorite (#1)",read,,1,"The War of Lost Hearts, #2"
51075274,Daughter of No Worlds ,Carissa Broadbent,"Broadbent, Carissa",,0998461938,9780998461939.0,5,4.08,Carissa Broadbent,Paperback,550,2020.0,2020.0,11/11/2022,10/22/2022,"2022, favorite","2022 (#98), favorite (#3)",read,"I ,quite literally, can’t remember a time in which I enjoyed a book this much. ",1,"The War of Lost Hearts, #1"
58303345,Mother of Death & Dawn ,Carissa Broadbent,"Broadbent, Carissa",,,,5,4.43,,Kindle Edition,722,2022.0,2022.0,12/5/2022,11/9/2022,"2022, favorite","2022 (#105), favorite (#13)",read,,1,"The War of Lost Hearts, #3"
123368729,Slaying the Vampire Conqueror,Carissa Broadbent,"Broadbent, Carissa",,,,0,4.15,,Kindle Edition,452,2023.0,2023.0,,4/11/2023,to-read,to-read (#203),to-read,,0,
62335396,The Ashes and the Star-Cursed King ,Carissa Broadbent,"Broadbent, Carissa",,,,0,4.2,,Kindle Edition,665,2023.0,2023.0,,11/28/2022,to-read,to-read (#208),to-read,,0,"Crowns of Nyaxia, #2"
60714999,The Serpent and the Wings of Night ,Carissa Broadbent,"Broadbent, Carissa",,,,3,4.37,Independently Published,Kindle Edition,532,2022.0,2022.0,4/4/2023,10/16/2022,2023,2023 (#10),read,,1,"Crowns of Nyaxia, #1"
41150487,"Red, White & Royal Blue",Casey McQuiston,"McQuiston, Casey",,,,0,4.11,St. Martin's Griffin,Paperback,423,2019.0,2019.0,,6/3/2021,dnf,dnf (#2),dnf,,0,
23159927,After the Bridge ,Cassandra Clare,"Clare, Cassandra",,,,0,4.36,,ebook,32,2014.0,2013.0,9/26/2022,9/26/2022,2022,2022 (#73),read,,0,"The Infernal Devices, #3.5"
31298846,An Illustrated History of Notable Shadowhunters and Denizens of Downworld,Cassandra Clare,"Clare, Cassandra",Cassandra Jean,1471161196,9781471161193.0,5,4.44,Simon & Schuster Childrens Books,Hardcover,208,2016.0,2016.0,10/4/2022,10/4/2022,2022,2022 (#79),read,,1,
23381014,Angels Twice Descending ,Cassandra Clare,"Clare, Cassandra",,,,4,4.39,,ebook,96,2015.0,2015.0,5/30/2017,5/30/2017,2017,2017 (#38),read,,1,"Tales from the Shadowhunter Academy, #10"
23381007,Bitter of Tongue ,Cassandra Clare,"Clare, Cassandra",Sarah Rees Brennan,,,4,4.22,,Kindle Edition,57,2015.0,2015.0,5/30/2017,5/27/2017,2017,2017 (#35),read,,1,"Tales from the Shadowhunter Academy, #7"
23381012,Born to Endless Night ,Cassandra Clare,"Clare, Cassandra",Sarah Rees Brennan,,9781406362930.0,3,4.5,Walker Books,ebook,120,2015.0,2015.0,5/30/2017,5/30/2017,2017,2017 (#37),read,,1,"Tales from the Shadowhunter Academy, #9"
17699853,Chain of Gold ,Cassandra Clare,"Clare, Cassandra",,1481431870,9781481431873.0,5,4.4,Margaret K. McElderry Books,Hardcover,582,2020.0,2020.0,,9/1/2020,owned,owned (#15),read,,1,"The Last Hours, #1"
17699855,Chain of Iron ,Cassandra Clare,"Clare, Cassandra",,140635810X,9781406358100.0,5,4.44,Walker Books,Hardcover,656,2021.0,2021.0,1/14/2022,11/10/2021,"2022, owned","2022 (#8), owned (#21)",read,"5⭐️. if there is a way to rate this book higher I would literally do. Definitely, my favorite read of the year (it's only January, but it will still be very hard to top this book). When I read the first book, James became my favorite character, mainly because he was Will's son, but in this book, he grew so much and I felt for him, to the point that throughout the book I would wait for his point of view part of the chapter. Matthew on the other hand is an exact replica of young will Heronadale which is truly devastating. I knew I'm supposed to feel bad for Grace, and her predicament, but........... Christopher is way toooooo good for her. seriously hated the fact that they might end up together. The last thing, this is definitely the longest I've ever ranted in a review, the miscommunication trope! All James and Coredila needed to do were just talk to each other, if James told her about the bracelet (there is no such thing as a good time, he could just say it anyway) my blood pressure wouldn't be so high, but I guess that the whole point!<br/>P.S. Is it normal to ship a girl with her ghost lover?? Their whole relationship barely made any sense but I still loved them together.",1,"The Last Hours, #2"
17699859,Chain of Thorns ,Cassandra Clare,"Clare, Cassandra",,1406358118,9781406358117.0,0,4.05,Walker Books,Hardcover,778,2023.0,2023.0,,2/26/2022,"to-read, owned","to-read (#34), owned (#89)",to-read,,0,"The Last Hours, #3"
1582996,City of Ashes ,Cassandra Clare,"Clare, Cassandra",,1416914293,9781416914297.0,3,4.12,Margaret K. McElderry Books,Hardcover,453,2008.0,2008.0,,4/23/2016,,,read,,1,"The Mortal Instruments, #2"
256683,City of Bones ,Cassandra Clare,"Clare, Cassandra",,1416914285,9781416914280.0,4,4.08,Margaret K. McElderry Books,Hardcover,485,2007.0,2007.0,,4/23/2016,,,read,,1,"The Mortal Instruments, #1"
6752378,City of Fallen Angels ,Cassandra Clare,"Clare, Cassandra",,1442403543,9781442403543.0,5,4.08,Margaret K. McElderry Books,Hardcover,425,2011.0,2011.0,,4/23/2016,,,read,,1,"The Mortal Instruments, #4"
3777732,City of Glass ,Cassandra Clare,"Clare, Cassandra",,1416914307,9781416914303.0,5,4.28,Margaret K. McElderry Books,Hardcover,541,2009.0,2009.0,,4/23/2016,owned,owned (#13),read,,1,"The Mortal Instruments, #3"
8755785,City of Heavenly Fire ,Cassandra Clare,"Clare, Cassandra",,1481426303,9781481426305.0,5,4.39,Margaret K. McElderry Books,Hardcover,725,2014.0,2014.0,,4/23/2016,"2016, owned","2016 (#19), owned (#18)",read,,1,"The Mortal Instruments, #6"
8755776,City of Lost Souls ,Cassandra Clare,"Clare, Cassandra",,1442416866,9781442416864.0,4,4.22,Margaret K. McElderry Books,Hardcover,535,2012.0,2012.0,,4/23/2016,,,read,,1,"The Mortal Instruments, #5"
7171637,Clockwork Angel ,Cassandra Clare,"Clare, Cassandra",,1416975861,9781416975861.0,5,4.31,Margaret K. McElderry Books,Hardcover,479,2010.0,2010.0,,4/23/2016,"2016, 2018, 2022, favorite, owned","2016 (#4), 2018 (#21), 2022 (#88), favorite (#6), owned (#80)",read,,2,"The Infernal Devices, #1"
10025305,Clockwork Prince ,Cassandra Clare,"Clare, Cassandra",,1416975888,9781416975885.0,5,4.43,Margaret K. McElderry Books,Hardcover,498,2011.0,2011.0,,4/23/2016,"2016, 2022, favorite","2016 (#17), 2022 (#94), favorite (#5)",read,,1,"The Infernal Devices, #2"
18335634,Clockwork Princess ,Cassandra Clare,"Clare, Cassandra",,1406321346,9781406321340.0,5,4.56,Walker Books Ltd,Paperback,567,2013.0,2013.0,7/23/2016,4/23/2016,"2016, 2022, favorite, owned","2016 (#18), 2022 (#102), favorite (#2), owned (#47)",read,,2,"The Infernal Devices, #3"
57170079,Fairy Tale of London,Cassandra Clare,"Clare, Cassandra",,,,0,4.56,,ebook,20,2021.0,2020.0,,1/9/2022,,,read,,1,
36314220,Ghosts of the Shadow Market,Cassandra Clare,"Clare, Cassandra","Sarah Rees Brennan, Maureen Johnson, Kelly Link, Robin Wasserman",1406385379,9781406385373.0,5,4.28,Walker Books,Paperback,617,2019.0,2019.0,10/26/2022,1/9/2022,"2022, favorite, owned","2022 (#91), favorite (#4), owned (#49)",read,,1,
25494343,Lady Midnight ,Cassandra Clare,"Clare, Cassandra",,1442468351,9781442468351.0,5,4.37,Margaret K. McElderry Books,Hardcover,688,2016.0,2016.0,6/24/2017,4/23/2016,"2017, owned","2017 (#3), owned (#24)",read,,1,"The Dark Artifices, #1"
30312891,Lord of Shadows ,Cassandra Clare,"Clare, Cassandra",,1442468408,9781442468405.0,5,4.42,Margaret K. McElderry Books,Hardcover,699,2017.0,2017.0,12/13/2017,2/10/2017,"2017, owned","2017 (#23), owned (#39)",read,,1,"The Dark Artifices, #2"
24365190,Nothing but Shadows ,Cassandra Clare,"Clare, Cassandra",Sarah Rees Brennan,,,5,4.42,Margaret K. McElderry Books,Kindle Edition,96,2015.0,2015.0,2/13/2017,2/13/2017,2017,2017 (#24),read,,1,"Tales from Shadowhunter Academy, #4"
23381006,Pale Kings and Princes ,Cassandra Clare,"Clare, Cassandra",Robin Wasserman,,,4,4.27,,ebook,40,2015.0,2015.0,5/27/2017,2/13/2017,2017,2017 (#26),read,,2,"Tales from the Shadowhunter Academy, #6"
13541056,Queen of Air and Darkness ,Cassandra Clare,"Clare, Cassandra",,,,4,4.34,Margaret K. McElderry Books,Kindle Edition,893,2018.0,2018.0,9/1/2020,1/16/2018,owned,owned (#32),read,,1,"The Dark Artifices, #3"
36408043,Son of the Dawn ,Cassandra Clare,"Clare, Cassandra",Sarah Rees Brennan,0999570501,9780999570500.0,5,4.11,Shadow Market Enterprises,ebook,48,2018.0,2018.0,4/17/2018,4/11/2018,"2018, owned","2018 (#15), owned (#31)",read,,1,"Ghosts of the Shadow Market, #1"
28954137,Tales from the Shadowhunter Academy,Cassandra Clare,"Clare, Cassandra","Sarah Rees Brennan, Maureen Johnson, Robin Wasserman, Cassandra Jean",1481443259,9781481443258.0,5,4.32,Margaret K. McElderry Books,Hardcover,655,2016.0,2016.0,,5/30/2017,2016,2016 (#63),read,,1,
16303287,The Bane Chronicles,Cassandra Clare,"Clare, Cassandra","Sarah Rees Brennan, Maureen Johnson, Cassandra Jean",1442495995,9781442495999.0,5,4.1,Margaret K. McElderry Books,Hardcover,507,2014.0,2014.0,6/16/2022,4/21/2018,"2022, owned","2022 (#39), owned (#48)",read,,1,
23381005,The Evil We Love ,Cassandra Clare,"Clare, Cassandra","Robin Wasserman, Chris Wood",,,3,4.08,,Kindle Edition,91,2015.0,2015.0,2/13/2017,2/13/2017,2017,2017 (#25),read,,2,"Tales from the Shadowhunter Academy, #5"
23381009,The Fiery Trial ,Cassandra Clare,"Clare, Cassandra",Maureen Johnson,,,5,4.19,,Kindle Edition,64,2015.0,2015.0,5/30/2017,5/30/2017,2017,2017 (#36),read,,1,"Tales from the Shadowhunter Academy, #8"
13226173,The Infernal Devices: Clockwork Angel ,Cassandra Clare,"Clare, Cassandra","Hye-Kyung Baek, Hyekyung Baek",0316200980,9780316200981.0,5,4.21,Hachette Book Group,Paperback,244,2012.0,2012.0,9/25/2022,9/25/2022,"2022, favorite","2022 (#70), favorite (#9)",read,,1,"The Infernal Devices: Manga, #1"
13226217,The Infernal Devices: Clockwork Prince ,Cassandra Clare,"Clare, Cassandra",Hye-Kyung Baek,0316200964,9780316200967.0,5,4.4,Yen Press,Paperback,260,2013.0,2013.0,9/26/2022,9/25/2022,"2022, favorite","2022 (#71), favorite (#8)",read,,1,"The Infernal Devices: Manga, #2"
13226246,The Infernal Devices: Clockwork Princess ,Cassandra Clare,"Clare, Cassandra",Hye-Kyung Baek,0316200972,9780316200974.0,5,4.45,Yen Press,Paperback,276,2014.0,2014.0,9/26/2022,9/26/2022,"2022, favorite","2022 (#72), favorite (#10)",read,,1,"The Infernal Devices: Manga, #3"
34605974,The Lost Book of the White ,Cassandra Clare,"Clare, Cassandra",Wesley Chu,1471162095,9781471162091.0,0,3.98,Simon & Schuster,Hardcover,400,2020.0,2020.0,,1/9/2022,to-read,to-read (#26),to-read,,0,"The Eldest Curses, #2"
23380998,The Lost Herondale ,Cassandra Clare,"Clare, Cassandra","Robin Wasserman, Jack Falahee",,,4,4.13,,ebook,98,2015.0,2015.0,1/2/2017,1/1/2017,2017,2017 (#12),read,,1,"Tales from the Shadowhunter Academy, #2"
35281546,"The Mortal Instruments: The Graphic Novel, Vol. 1 ",Cassandra Clare,"Clare, Cassandra",Cassandra Jean,0316476374,9780316476379.0,4,4.1,Yen Press,Kindle Edition,208,2017.0,2017.0,9/27/2022,9/26/2022,2022,2022 (#74),read,,1,"The Mortal Instruments: Graphic Novel, #1"
39857673,"The Mortal Instruments: The Graphic Novel, Vol. 2 ",Cassandra Clare,"Clare, Cassandra",Cassandra Jean,0316465828,9780316465823.0,4,4.31,Yen Press,Paperback,208,2018.0,2018.0,10/2/2022,9/27/2022,2022,2022 (#76),read,,1,"The Mortal Instruments: The Graphic Novel, 2"
